beneficiary_id,full_name,cohort_id,pillar,county,gender,age,enrollment_date,current_status,dropout_date,dropout_reason,phone,trajectory
BEN-00039,Joseph Mugo,COHORT-SC-001,Scholarship,Nairobi,Prefer not to say,27,2025-08-25,Active,,,+254730743797,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-00040,Leonard Mugo,COHORT-SC-001,Scholarship,Nairobi,Female,18,2025-09-20,At-Risk,,,+254754585178,"['Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk']"
BEN-00041,Raphael Mutua,COHORT-SC-001,Scholarship,Nairobi,Prefer not to say,17,2025-09-16,At-Risk,,,+254761343880,"['Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk']"
BEN-00042,Eunice Njenga,COHORT-SC-001,Scholarship,Nairobi,Female,23,2025-09-18,Active,,,+254756930359,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-00043,Brian Adhiambo,COHORT-SC-001,Scholarship,Nairobi,Male,21,2025-08-31,Dropout,2026-08-23,Health issues,+254747393469,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'Dropout']"
BEN-00044,Raphael Wangari,COHORT-SC-001,Scholarship,Nairobi,Prefer not to say,24,2025-09-18,Active,,,+254763643924,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-00045,Hassan Kariuki,COHORT-SC-001,Scholarship,Nairobi,Female,25,2025-09-12,Active,,,+254745630292,"['Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-00046,Boniface Wangari,COHORT-SC-001,Scholarship,Nairobi,Prefer not to say,28,2025-08-23,Active,,,+254752101056,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-00047,Queen Mwangi,COHORT-SC-001,Scholarship,Nairobi,Prefer not to say,22,2025-09-04,Dropout,2026-03-26,Health issues,+254710226999,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout']"
BEN-00048,Xavier Nyambura,COHORT-SC-001,Scholarship,Nairobi,Female,26,2025-09-07,At-Risk,,,+254754318698,"['Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk']"
BEN-00049,Hassan Were,COHORT-SC-001,Scholarship,Nairobi,Prefer not to say,20,2025-09-10,Active,,,+254799508850,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-00050,Stephen Maina,COHORT-SC-001,Scholarship,Nairobi,Prefer not to say,18,2025-09-04,Active,,,+254735748341,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-00051,Zipporah Wanjiku,COHORT-SC-001,Scholarship,Nairobi,Male,20,2025-09-04,Dropout,2026-04-02,Family responsibilities,+254738210242,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout']"
BEN-00052,Dennis Owino,COHORT-SC-001,Scholarship,Nairobi,Male,26,2025-09-04,Dropout,2026-08-27,Academic performance,+254738682516,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'Dropout']"
BEN-00053,Kezia Njoroge,COHORT-SC-001,Scholarship,Nairobi,Male,24,2025-09-07,Active,,,+254799100953,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-00054,Olive Adhiambo,COHORT-SC-001,Scholarship,Nairobi,Female,16,2025-09-11,Dropout,2026-03-12,Family responsibilities,+254716202700,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout']"
BEN-00055,Aisha Adhiambo,COHORT-SC-001,Scholarship,Nairobi,Prefer not to say,27,2025-08-29,Active,,,+254761536717,"['Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-00056,James Wanjiku,COHORT-SC-001,Scholarship,Nairobi,Female,28,2025-09-06,Active,,,+254767062156,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-00057,Stephen Rotich,COHORT-SC-001,Scholarship,Nairobi,Male,16,2025-08-29,Active,,,+254784813739,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-00058,Dennis Ochieng,COHORT-SC-001,Scholarship,Nairobi,Male,26,2025-08-29,At-Risk,,,+254781287314,"['Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk']"
BEN-00059,Caroline Kiplagat,COHORT-SC-001,Scholarship,Nairobi,Male,24,2025-09-08,Active,,,+254769849511,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-00060,Eunice Owino,COHORT-SC-001,Scholarship,Nairobi,Male,28,2025-09-19,Active,,,+254743183955,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-00061,Caroline Otieno,COHORT-SC-001,Scholarship,Nairobi,Prefer not to say,20,2025-09-17,Dropout,2026-04-15,Family responsibilities,+254741473195,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout']"
BEN-00062,Irene Njoroge,COHORT-SC-001,Scholarship,Nairobi,Female,18,2025-08-30,Active,,,+254741039390,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-00063,Violet Kiprotich,COHORT-SC-001,Scholarship,Nairobi,Male,16,2025-09-03,Dropout,2026-02-18,Program non-compliance,+254737760841,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout']"
BEN-00064,Lilian Omondi,COHORT-SC-001,Scholarship,Nairobi,Prefer not to say,22,2025-09-17,Active,,,+254774019136,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-00065,Yvonne Mugo,COHORT-SC-001,Scholarship,Nairobi,Prefer not to say,27,2025-08-22,At-Risk,,,+254783300637,"['Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk']"
BEN-00066,Boniface Mutinda,COHORT-SC-001,Scholarship,Nairobi,Female,22,2025-09-16,Dropout,2026-03-10,Family responsibilities,+254755114543,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout']"
BEN-00067,Irene Omondi,COHORT-SC-001,Scholarship,Nairobi,Male,25,2025-09-12,Dropout,2026-04-10,Unknown,+254785751409,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'At-Risk', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Disengaged', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout', 'Dropout']"
BEN-00068,Priscilla Nyambura,COHORT-SC-001,Scholarship,Nairobi,Female,23,2025-09-12,Active,,,+254734391257,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
BEN-00069,Uchenna Githinji,COHORT-SC-001,Scholarship,Nairobi,Male,21,2025-08-23,Active,,,+254755298556,"['Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active', 'Active']"
