assessment_id,beneficiary_id,cohort_id,assessment_date,wave,score,max_score,assessor,subject
ASMT-000254,BEN-00130,COHORT-SC-001,2025-11-28,1,100.0,100,Seun Odongo,Numeracy
ASMT-000255,BEN-00130,COHORT-SC-001,2026-02-26,2,72.9,100,Queen Owino,Numeracy
ASMT-000256,BEN-00131,COHORT-SC-001,25-Nov-2025,1,44.1,100,Owen Njoroge,Numeracy
ASMT-000257,BEN-00131,COHORT-SC-001,2026-02-23,2,91.6,100,Francis Rotich,Life Skills
ASMT-000258,BEN-00132,COHORT-SC-001,2025-12-04,1,61.4,100,Irene Onyango,Life Skills
ASMT-000259,BEN-00132,COHORT-SC-001,2026-03-04,2,57.1,100,James Waweru,Technical Skills
ASMT-000260,BEN-00133,COHORT-SC-001,08/12/2025,1,67.9,100,Eunice Maina,Literacy
ASMT-000261,BEN-00133,COHORT-SC-001,2026-03-08,2,64.0,100,,Technical Skills
ASMT-000262,BEN-00134,COHORT-SC-001,2025-11-28,1,82.7,100,Mary Gichuki,Life Skills
ASMT-000263,BEN-00134,COHORT-SC-001,2026-02-26,2,85.0,100,Olive Adhiambo,Literacy
ASMT-000264,BEN-00135,COHORT-SC-001,2025-12-16,1,74.3,100,Uchenna Otieno,Literacy
ASMT-000265,BEN-00135,COHORT-SC-001,2026-03-16,2,63.7,100,Harrison Mutinda,Literacy
ASMT-000266,BEN-00136,COHORT-SC-001,2025-12-09,1,70.7,100,Mary Mugo,Literacy
ASMT-000267,BEN-00136,COHORT-SC-001,2026-03-09,2,37.3,100,,Life Skills
ASMT-000268,BEN-00137,COHORT-SC-001,2025-12-10,1,82.8,100,Owen Githinji,Technical Skills
ASMT-000269,BEN-00137,COHORT-SC-001,2026-03-10,2,96.8,100,Hassan Odongo,Numeracy
ASMT-000270,BEN-00138,COHORT-SC-001,2025-11-22,1,92.7,100,Gladys Ndung'u,Technical Skills
ASMT-000271,BEN-00138,COHORT-SC-001,2026-02-20,2,64.2,100,Owen Simiyu,Numeracy
ASMT-000272,BEN-00139,COHORT-SC-001,2025-12-18,1,76.4,100,Uchenna Kiplagat,Technical Skills
ASMT-000273,BEN-00139,COHORT-SC-001,2026-03-18,2,94.3,100,Cynthia Adhiambo,Life Skills
ASMT-000274,BEN-00140,COHORT-SC-001,2025-12-15,1,65.4,100,Leonard Mutua,Technical Skills
ASMT-000275,BEN-00140,COHORT-SC-001,2026-03-15,2,87.8,100,Kendi Kiprotich,Numeracy
ASMT-000276,BEN-00141,COHORT-SC-001,2025-12-20,1,63.6,100,Amina Odongo,Life Skills
ASMT-000277,BEN-00141,COHORT-SC-001,2026-03-20,2,73.6,100,Stephen Waweru,Literacy
ASMT-000278,BEN-00142,COHORT-SC-001,2025-11-23,1,82.4,100,Stephen Achieng,Technical Skills
ASMT-000279,BEN-00142,COHORT-SC-001,2026-02-21,2,57.0,100,James Wangari,Literacy
ASMT-000280,BEN-00143,COHORT-SC-001,2025-12-20,1,67.4,100,Irene Githinji,Literacy
ASMT-000281,BEN-00143,COHORT-SC-001,2026-03-20,2,47.5,100,Francis Auma,Numeracy
ASMT-000282,BEN-00144,COHORT-SC-001,2025-12-18,1,50.1,100,Joseph Owino,Numeracy
ASMT-000283,BEN-00144,COHORT-SC-001,2026-03-18,2,43.1,100,Brian Chebet,Literacy
ASMT-000284,BEN-00145,COHORT-SC-001,2025-12-16,1,100.0,100,Stephen Githinji,Life Skills
ASMT-000285,BEN-00145,COHORT-SC-001,2026-04-08,2,83.8,100,Grace Were,Literacy
ASMT-000286,BEN-00146,COHORT-SC-001,2025-11-24,1,72.7,100,Harrison Adhiambo,Technical Skills
ASMT-000287,BEN-00146,COHORT-SC-001,2026-02-22,2,87.3,100,Stephen Wangari,Numeracy
ASMT-000288,BEN-00147,COHORT-SC-001,27-Nov-2025,1,47.7,100,Patrick Kariuki,Life Skills
ASMT-000289,BEN-00147,COHORT-SC-001,2026-02-25,2,64.6,100,Irene Maina,Life Skills
ASMT-000290,BEN-00148,COHORT-SC-001,2025-12-03,1,89.2,100,Seun Kiprotich,Numeracy
ASMT-000291,BEN-00148,COHORT-SC-001,2026-03-03,2,80.5,100,Seun Waweru,Numeracy
ASMT-000292,BEN-00149,COHORT-SC-001,2025-12-09,1,83.0,100,Olive Otieno,Literacy
ASMT-000293,BEN-00149,COHORT-SC-001,09-Mar-2026,2,57.5,100,Hassan Chebet,Technical Skills
ASMT-000294,BEN-00150,COHORT-SC-001,2025-12-04,1,73.1,100,Irene Musyoka,Life Skills
ASMT-000295,BEN-00150,COHORT-SC-001,2026-03-04,2,63.2,100,Stephen Nyambura,Technical Skills
ASMT-000296,BEN-00151,COHORT-SC-001,2025-12-07,1,48.1,100,Amina Wangari,Technical Skills
ASMT-000297,BEN-00151,COHORT-SC-001,2026-03-07,2,63.0,100,David Awino,Numeracy
ASMT-000298,BEN-00152,COHORT-SC-001,2025-12-20,1,50.3,100,Harrison Waweru,Life Skills
ASMT-000299,BEN-00152,COHORT-SC-001,2026-03-20,2,69.8,100,Joseph Njoroge,Numeracy
ASMT-000300,BEN-00153,COHORT-SC-001,2025-11-20,1,83.0,100,Priscilla Owino,Life Skills
ASMT-000301,BEN-00153,COHORT-SC-001,2026-02-18,2,100.0,100,Irene Gichuki,Literacy
ASMT-000302,BEN-00154,COHORT-SC-001,2025-11-26,1,80.0,100,Tabitha Njoroge,Technical Skills
ASMT-000303,BEN-00154,COHORT-SC-001,24-Feb-2026,2,80.7,100,Queen Kimani,Literacy
ASMT-000304,BEN-00155,COHORT-SC-001,2025-11-30,1,66.7,100,Mary Chebet,Technical Skills
ASMT-000305,BEN-00155,COHORT-SC-001,2026-02-28,2,95.2,100,Owen Odongo,Literacy
ASMT-000306,BEN-00156,COHORT-SC-001,2025-12-15,1,71.1,100,Priscilla Adhiambo,Life Skills
ASMT-000307,BEN-00156,COHORT-SC-001,2026-03-15,2,59.2,100,Hassan Mutinda,Life Skills
ASMT-000308,BEN-00157,COHORT-SC-001,2025-12-15,1,91.7,100,Aisha Maina,Technical Skills
ASMT-000309,BEN-00157,COHORT-SC-001,2026-03-15,2,72.2,100,Cynthia Njoroge,Life Skills
ASMT-000310,BEN-00158,COHORT-SC-001,2025-12-13,1,73.6,100,Cynthia Were,Literacy
ASMT-000311,BEN-00158,COHORT-SC-001,2026-03-13,2,100.0,100,Irene Kimani,Numeracy
ASMT-000312,BEN-00159,COHORT-SC-001,2025-12-06,1,84.8,100,Uchenna Achieng,Literacy
ASMT-000313,BEN-00159,COHORT-SC-001,2026-03-06,2,63.5,100,Kezia Kiplagat,Numeracy
ASMT-000314,BEN-00160,COHORT-SC-001,2025-12-13,1,78.8,100,Tabitha Musyoka,Technical Skills
ASMT-000315,BEN-00160,COHORT-SC-001,2026-03-13,2,100.0,100,,Literacy
ASMT-000316,BEN-00161,COHORT-SC-001,2025-12-03,1,72.9,100,Irene Rotich,Life Skills
ASMT-000317,BEN-00161,COHORT-SC-001,2026-03-03,2,43.9,100,Grace Owino,Numeracy
ASMT-000318,BEN-00162,COHORT-SC-001,2025-11-24,1,92.7,100,Quinton Ndung'u,Technical Skills
ASMT-000319,BEN-00162,COHORT-SC-001,2026-02-22,2,81.8,100,Priscilla Ndung'u,Literacy
ASMT-000320,BEN-00163,COHORT-SC-001,2025-11-29,1,90.9,100,,Literacy
ASMT-000321,BEN-00163,COHORT-SC-001,2026-03-20,2,100.0,100,Esther Kiprotich,Life Skills
ASMT-000322,BEN-00164,COHORT-SC-001,2025-12-17,1,97.0,100,Stephen Chebet,Literacy
ASMT-000323,BEN-00164,COHORT-SC-001,2026-03-17,2,40.4,100,Dennis Simiyu,Literacy
ASMT-000324,BEN-00165,COHORT-SC-001,2025-12-02,1,68.4,100,Rose Rotich,Technical Skills
ASMT-000325,BEN-00165,COHORT-SC-001,2026-03-02,2,91.3,100,,Technical Skills
ASMT-000326,BEN-00166,COHORT-SC-001,2025-11-28,1,77.9,100,Amina Kamau,Technical Skills
ASMT-000327,BEN-00166,COHORT-SC-001,2026-02-26,2,61.9,100,Olive Mugo,Literacy
ASMT-000328,BEN-00167,COHORT-SC-001,2025-11-22,1,84.2,100,Aisha Kimani,Numeracy
ASMT-000329,BEN-00167,COHORT-SC-001,2026-03-20,2,85.5,100,Queen Njenga,Life Skills
ASMT-000330,BEN-00168,COHORT-SC-001,2025-12-20,1,86.9,100,Patrick Chebet,Literacy
ASMT-000331,BEN-00168,COHORT-SC-001,2026-03-20,2,82.2,100,Quinton Maina,Literacy
ASMT-000332,BEN-00169,COHORT-SC-001,2025-12-20,1,100.0,100,Stephen Kariuki,Life Skills
ASMT-000333,BEN-00169,COHORT-SC-001,2026-03-20,2,100.0,100,Lilian Rotich,Life Skills
ASMT-000334,BEN-00170,COHORT-SC-001,06-Dec-2025,1,64.5,100,Raphael Chebet,Numeracy
ASMT-000335,BEN-00170,COHORT-SC-001,2026-03-06,2,78.9,100,Cynthia Owino,Numeracy
ASMT-000336,BEN-00171,COHORT-SC-001,2025-12-17,1,76.1,100,Maurice Musyoka,Life Skills
ASMT-000337,BEN-00171,COHORT-SC-001,2026-03-17,2,72.4,100,Nancy Wangari,Life Skills
ASMT-000338,BEN-00172,COHORT-SC-001,2025-12-17,1,91.2,100,Eunice Odongo,Numeracy
ASMT-000339,BEN-00172,COHORT-SC-001,2026-03-17,2,90.4,100,Mary Kamau,Numeracy
ASMT-000340,BEN-00173,COHORT-SC-001,2025-11-20,1,83.9,100,Stephen Waweru,Numeracy
ASMT-000341,BEN-00173,COHORT-SC-001,2026-02-18,2,86.9,100,Leonard Achieng,Life Skills
ASMT-000342,BEN-00174,COHORT-SC-001,2025-11-25,1,60.7,100,Cynthia Musyoka,Literacy
ASMT-000343,BEN-00174,COHORT-SC-001,2026-02-23,2,58.2,100,Xavier Kiprotich,Numeracy
ASMT-000344,BEN-00175,COHORT-SC-001,2025-11-22,1,76.8,100,Amina Awino,Technical Skills
ASMT-000345,BEN-00175,COHORT-SC-001,2026-02-20,2,61.2,100,Yvonne Githinji,Technical Skills
ASMT-000346,BEN-00176,COHORT-SC-001,2025-12-14,1,58.8,100,Yvonne Njenga,Literacy
ASMT-000347,BEN-00176,COHORT-SC-001,2026-03-14,2,63.0,100,Nicholas Kariuki,Numeracy
ASMT-000348,BEN-00177,COHORT-SC-001,2025-11-21,1,54.6,100,Amina Waweru,Literacy
ASMT-000349,BEN-00177,COHORT-SC-001,2026-02-19,2,31.7,100,Dennis Auma,Life Skills
ASMT-000350,BEN-00178,COHORT-SC-001,2025-12-14,1,59.0,100,Xavier Achieng,Technical Skills
ASMT-000351,BEN-00178,COHORT-SC-001,2026-03-14,2,71.1,100,Kezia Kiprotich,Technical Skills
ASMT-000352,BEN-00179,COHORT-SC-001,2025-12-05,1,61.0,100,Mary Waweru,Life Skills
ASMT-000353,BEN-00179,COHORT-SC-001,2026-03-05,2,100.0,100,James Onyango,Life Skills
ASMT-000354,BEN-00180,COHORT-SC-001,2025-11-21,1,78.8,100,Irene Achieng,Numeracy
ASMT-000355,BEN-00180,COHORT-SC-001,19/02/2026,2,62.4,100,Brian Kamau,Literacy
ASMT-000356,BEN-00181,COHORT-SC-001,2025-11-29,1,82.3,100,Kezia Mugo,Life Skills
ASMT-000357,BEN-00181,COHORT-SC-001,2026-02-27,2,82.2,100,Patrick Waweru,Literacy
ASMT-000358,BEN-00182,COHORT-SC-001,2025-11-24,1,80.4,100,Violet Simiyu,Numeracy
ASMT-000359,BEN-00182,COHORT-SC-001,22/02/2026,2,94.8,100,Wanjiku Maina,Life Skills
ASMT-000360,BEN-00183,COHORT-SC-001,2025-11-22,1,63.1,100,Irene Waweru,Life Skills
ASMT-000361,BEN-00183,COHORT-SC-001,2026-02-20,2,69.2,100,Esther Kamau,Literacy
ASMT-000362,BEN-00184,COHORT-SC-001,2025-12-17,1,48.7,100,Mary Njenga,Numeracy
ASMT-000363,BEN-00184,COHORT-SC-001,2026-03-17,2,86.2,100,Rose Awino,Life Skills
ASMT-000364,BEN-00185,COHORT-SC-001,2025-11-29,1,66.6,100,Hassan Githinji,Literacy
ASMT-000365,BEN-00185,COHORT-SC-001,2026-02-27,2,58.4,100,Esther Musyoka,Technical Skills
ASMT-000366,BEN-00186,COHORT-SC-001,2025-12-04,1,184.8,100,Seun Otieno,Technical Skills
ASMT-000367,BEN-00186,COHORT-SC-001,2026-03-04,2,53.3,100,Quinton Chebet,Technical Skills
ASMT-000368,BEN-00187,COHORT-SC-001,2025-12-08,1,70.5,100,Quinton Kiprotich,Technical Skills
ASMT-000369,BEN-00187,COHORT-SC-001,2026-03-08,2,61.7,100,Raphael Musyoka,Life Skills
ASMT-000370,BEN-00188,COHORT-SC-001,2025-11-27,1,56.5,100,Priscilla Gichuki,Technical Skills
ASMT-000371,BEN-00188,COHORT-SC-001,2026-02-25,2,94.6,100,,Literacy
ASMT-000372,BEN-00189,COHORT-SC-001,2025-12-06,1,79.7,100,Irene Waweru,Literacy
ASMT-000373,BEN-00189,COHORT-SC-001,2026-03-06,2,64.8,100,Gladys Odongo,Technical Skills
ASMT-000374,BEN-00190,COHORT-SC-001,2025-11-27,1,80.4,100,,Numeracy
ASMT-000375,BEN-00190,COHORT-SC-001,2026-02-25,2,83.9,100,Xavier Mutua,Technical Skills
ASMT-000376,BEN-00191,COHORT-SC-001,2025-12-14,1,60.6,100,Maurice Gichuki,Numeracy
ASMT-000377,BEN-00191,COHORT-SC-001,2026-03-14,2,91.6,100,Owen Gichuki,Life Skills
ASMT-000378,BEN-00192,COHORT-SC-001,14/12/2025,1,92.1,100,David Auma,Life Skills
ASMT-000379,BEN-00192,COHORT-SC-001,2026-03-14,2,61.3,100,Boniface Simiyu,Technical Skills
ASMT-000380,BEN-00193,COHORT-SC-001,2025-12-04,1,99.2,100,Quinton Kamau,Technical Skills
ASMT-000381,BEN-00193,COHORT-SC-001,2026-03-04,2,94.8,100,Esther Omondi,Literacy
ASMT-000382,BEN-00194,COHORT-SC-001,2025-12-01,1,75.9,100,Harrison Musyoka,Technical Skills
ASMT-000383,BEN-00194,COHORT-SC-001,2026-03-01,2,51.3,100,Zipporah Mugo,Literacy
ASMT-000384,BEN-00195,COHORT-SC-001,2025-12-01,1,43.4,100,Tabitha Musyoka,Technical Skills
ASMT-000385,BEN-00195,COHORT-SC-001,01/03/2026,2,70.9,100,Lilian Gichuki,Literacy
ASMT-000386,BEN-00196,COHORT-SC-001,2025-12-02,1,72.4,100,Harrison Gichuki,Life Skills
ASMT-000387,BEN-00196,COHORT-SC-001,2026-03-02,2,74.0,100,Quinton Githinji,Numeracy
ASMT-000388,BEN-00197,COHORT-SC-001,2025-12-10,1,70.5,100,Grace Waweru,Numeracy
ASMT-000389,BEN-00197,COHORT-SC-001,2026-04-04,2,54.3,100,David Simiyu,Technical Skills
ASMT-000390,BEN-00198,COHORT-SC-001,2025-12-04,1,96.4,100,Kezia Mutua,Technical Skills
ASMT-000391,BEN-00198,COHORT-SC-001,2026-03-04,2,46.3,100,Hassan Musyoka,Literacy
ASMT-000392,BEN-00199,COHORT-SC-001,2025-11-21,1,79.7,100,Nancy Simiyu,Life Skills
ASMT-000393,BEN-00199,COHORT-SC-001,2026-02-19,2,49.1,100,Eunice Simiyu,Literacy
ASMT-000394,BEN-00200,COHORT-SC-001,2025-11-25,1,81.5,100,Grace Gichuki,Life Skills
ASMT-000395,BEN-00200,COHORT-SC-001,2026-02-23,2,93.8,100,Uchenna Kimani,Technical Skills
ASMT-000396,BEN-00201,COHORT-SC-001,2025-12-11,1,55.2,100,Grace Maina,Literacy
ASMT-000397,BEN-00201,COHORT-SC-001,2026-03-11,2,83.9,100,Seun Kiplagat,Numeracy
ASMT-000398,BEN-00202,COHORT-SC-001,2025-12-07,1,63.3,100,Gladys Wanjiku,Literacy
ASMT-000399,BEN-00202,COHORT-SC-001,2026-03-07,2,43.9,100,Dennis Awino,Literacy
ASMT-000400,BEN-00203,COHORT-SC-001,2025-12-19,1,56.8,100,Grace Ndung'u,Numeracy
ASMT-000401,BEN-00203,COHORT-SC-001,2026-03-19,2,52.7,100,Boniface Kamau,Life Skills
ASMT-000402,BEN-00204,COHORT-SC-001,2025-11-29,1,68.5,100,Kendi Wanjiku,Literacy
ASMT-000403,BEN-00204,COHORT-SC-001,2026-02-27,2,67.1,100,,Literacy
ASMT-000404,BEN-00205,COHORT-SC-001,2025-11-22,1,97.1,100,Seun Kamau,Technical Skills
ASMT-000405,BEN-00205,COHORT-SC-001,2026-02-20,2,49.8,100,Cynthia Mwangi,Numeracy
ASMT-000406,BEN-00206,COHORT-SC-001,20-Dec-2025,1,72.3,100,Esther Kiplagat,Technical Skills
ASMT-000407,BEN-00206,COHORT-SC-001,2026-03-20,2,71.3,100,Mary Achieng,Numeracy
ASMT-000408,BEN-00207,COHORT-SC-001,2025-12-06,1,54.4,100,Grace Were,Life Skills
ASMT-000409,BEN-00207,COHORT-SC-001,2026-03-06,2,91.0,100,James Odongo,Literacy
ASMT-000410,BEN-00208,COHORT-SC-001,2025-12-02,1,66.0,100,Harrison Achieng,Literacy
ASMT-000411,BEN-00208,COHORT-SC-001,2026-03-02,2,81.8,100,Hassan Chebet,Technical Skills
ASMT-000412,BEN-00209,COHORT-SC-001,2025-12-03,1,63.6,100,Nicholas Musyoka,Technical Skills
ASMT-000413,BEN-00209,COHORT-SC-001,2026-03-03,2,75.4,100,Yvonne Auma,Technical Skills
ASMT-000414,BEN-00210,COHORT-SC-001,2025-12-12,1,50.2,100,Zipporah Were,Life Skills
ASMT-000415,BEN-00210,COHORT-SC-001,2026-02-25,2,67.4,100,Mary Simiyu,Technical Skills
ASMT-000416,BEN-00211,COHORT-SC-001,2025-12-04,1,91.6,100,Wanjiku Kiplagat,Technical Skills
ASMT-000417,BEN-00211,COHORT-SC-001,2026-03-04,2,50.8,100,Zipporah Njenga,Life Skills
ASMT-000418,BEN-00212,COHORT-SC-001,2025-12-20,1,52.7,100,Zipporah Were,Technical Skills
ASMT-000419,BEN-00212,COHORT-SC-001,2026-03-20,2,100.0,100,Wanjiku Waweru,Literacy
ASMT-000420,BEN-00213,COHORT-SC-001,2025-12-05,1,87.6,100,Gladys Kimani,Life Skills
ASMT-000421,BEN-00213,COHORT-SC-001,2026-03-05,2,77.4,100,Grace Mutua,Literacy
ASMT-000422,BEN-00214,COHORT-SC-001,2025-11-28,1,57.4,100,Kendi Kariuki,Numeracy
ASMT-000423,BEN-00214,COHORT-SC-001,2026-02-26,2,100.0,100,Tabitha Chebet,Numeracy
ASMT-000424,BEN-00215,COHORT-SC-001,2025-12-16,1,80.0,100,Rose Were,Technical Skills
ASMT-000425,BEN-00215,COHORT-SC-001,2026-03-16,2,83.6,100,Cynthia Rotich,Technical Skills
ASMT-000426,BEN-00216,COHORT-SC-001,2025-12-06,1,76.8,100,Irene Njenga,Numeracy
ASMT-000427,BEN-00216,COHORT-SC-001,2026-03-06,2,81.0,100,Boniface Mutinda,Literacy
ASMT-000428,BEN-00217,COHORT-SC-001,2025-11-30,1,50.4,100,Lilian Mugo,Technical Skills
ASMT-000429,BEN-00217,COHORT-SC-001,2026-02-28,2,58.6,100,Irene Adhiambo,Technical Skills
ASMT-000430,BEN-00218,COHORT-SC-001,12-Dec-2025,1,55.8,100,Tabitha Wanjiku,Literacy
ASMT-000431,BEN-00218,COHORT-SC-001,2026-03-12,2,50.0,100,Stephen Njenga,Numeracy
ASMT-000432,BEN-00219,COHORT-SC-001,2025-12-02,1,53.1,100,Quinton Wanjiku,Literacy
ASMT-000433,BEN-00219,COHORT-SC-001,2026-02-24,2,60.3,100,,Technical Skills
ASMT-000434,BEN-00220,COHORT-SC-001,2025-11-24,1,75.4,100,Brian Wangari,Life Skills
ASMT-000435,BEN-00220,COHORT-SC-001,2026-02-19,2,55.1,100,Wanjiku Njenga,Numeracy
ASMT-000436,BEN-00221,COHORT-SC-001,2025-12-09,1,89.5,100,Uchenna Kamau,Literacy
ASMT-000437,BEN-00221,COHORT-SC-001,2026-03-09,2,84.3,100,Lilian Kiprotich,Literacy
ASMT-000438,BEN-00222,COHORT-SC-001,2025-11-29,1,71.0,100,Priscilla Nyambura,Life Skills
ASMT-000439,BEN-00222,COHORT-SC-001,2026-02-27,2,84.6,100,Eunice Ochieng,Numeracy
ASMT-000440,BEN-00223,COHORT-SC-001,2025-11-25,1,48.9,100,Grace Njoroge,Literacy
ASMT-000441,BEN-00224,COHORT-SC-001,2025-12-02,1,100.0,100,Irene Achieng,Numeracy
ASMT-000442,BEN-00224,COHORT-SC-001,2026-03-02,2,73.1,100,Priscilla Auma,Life Skills
ASMT-000443,BEN-00225,COHORT-SC-001,01/12/2025,1,69.0,100,Boniface Auma,Numeracy
ASMT-000444,BEN-00225,COHORT-SC-001,2026-03-01,2,87.7,100,Zipporah Mugo,Technical Skills
ASMT-000445,BEN-00226,COHORT-SC-001,2025-11-24,1,37.3,100,David Mwangi,Literacy
ASMT-000446,BEN-00226,COHORT-SC-001,2026-02-22,2,51.1,100,Priscilla Waweru,Life Skills
ASMT-000447,BEN-00227,COHORT-SC-001,2025-12-12,1,72.0,100,Hassan Kiplagat,Life Skills
ASMT-000448,BEN-00227,COHORT-SC-001,12/03/2026,2,81.1,100,Zipporah Rotich,Technical Skills
ASMT-000449,BEN-00228,COHORT-SC-001,2025-11-24,1,55.3,100,Brian Simiyu,Technical Skills
ASMT-000450,BEN-00228,COHORT-SC-001,2026-02-19,2,86.5,100,Quinton Ochieng,Numeracy
ASMT-000451,BEN-00229,COHORT-SC-001,2025-12-06,1,96.6,100,Kendi Mwangi,Literacy
ASMT-000452,BEN-00229,COHORT-SC-001,2026-03-06,2,100.0,100,Felix Awino,Technical Skills
ASMT-000453,BEN-00230,COHORT-SC-001,2025-12-18,1,80.5,100,Hassan Kimani,Technical Skills
ASMT-000454,BEN-00230,COHORT-SC-001,2026-02-24,2,78.3,100,Lilian Wangari,Numeracy
ASMT-000455,BEN-00231,COHORT-SC-001,2025-12-03,1,68.5,100,Brian Mwangi,Numeracy
ASMT-000456,BEN-00231,COHORT-SC-001,2026-03-03,2,67.8,100,Caroline Wanjiku,Technical Skills
ASMT-000457,BEN-00232,COHORT-SC-001,2025-12-01,1,53.5,100,Hassan Auma,Technical Skills
ASMT-000458,BEN-00232,COHORT-SC-001,2026-03-01,2,64.2,100,Kezia Otieno,Life Skills
ASMT-000459,BEN-00233,COHORT-SC-001,16-Dec-2025,1,79.8,100,Yvonne Waweru,Literacy
ASMT-000460,BEN-00233,COHORT-SC-001,2026-03-16,2,79.9,100,Harrison Njenga,Numeracy
ASMT-000461,BEN-00234,COHORT-SC-001,2025-12-11,1,84.1,100,Lilian Musyoka,Numeracy
ASMT-000462,BEN-00234,COHORT-SC-001,2026-03-11,2,100.0,100,Hassan Mutinda,Life Skills
ASMT-000463,BEN-00235,COHORT-SC-001,2025-12-01,1,92.8,100,Owen Were,Life Skills
ASMT-000464,BEN-00235,COHORT-SC-001,2026-03-01,2,68.8,100,James Kiprotich,Life Skills
ASMT-000465,BEN-00236,COHORT-SC-001,2025-11-22,1,80.7,100,Queen Rotich,Literacy
ASMT-000466,BEN-00236,COHORT-SC-001,20/02/2026,2,35.9,100,Gladys Kariuki,Literacy
ASMT-000467,BEN-00237,COHORT-SC-001,2025-11-21,1,100.0,100,Nicholas Kariuki,Numeracy
ASMT-000468,BEN-00237,COHORT-SC-001,19/02/2026,2,71.2,100,Priscilla Awino,Numeracy
ASMT-000469,BEN-00238,COHORT-SC-001,2025-11-21,1,98.2,100,Kezia Nyambura,Technical Skills
ASMT-000470,BEN-00238,COHORT-SC-001,2026-02-19,2,35.1,100,James Chebet,Literacy
ASMT-000471,BEN-00239,COHORT-SC-001,2025-11-30,1,52.5,100,Brian Wangari,Numeracy
ASMT-000472,BEN-00240,COHORT-SC-001,2025-12-14,1,75.6,100,Uchenna Adhiambo,Life Skills
ASMT-000473,BEN-00240,COHORT-SC-001,2026-02-26,2,64.1,100,Harrison Were,Literacy
ASMT-000474,BEN-00241,COHORT-SC-001,2025-11-23,1,58.7,100,James Adhiambo,Numeracy
ASMT-000475,BEN-00241,COHORT-SC-001,2026-02-21,2,33.8,100,David Mugo,Technical Skills
ASMT-000476,BEN-00242,COHORT-SC-001,2025-11-22,1,54.0,100,Francis Kimani,Technical Skills
ASMT-000477,BEN-00242,COHORT-SC-001,2026-02-20,2,68.4,100,Mary Waweru,Numeracy
ASMT-000478,BEN-00243,COHORT-SC-001,2025-11-25,1,78.8,100,Rose Maina,Technical Skills
ASMT-000479,BEN-00243,COHORT-SC-001,2026-02-23,2,100.0,100,Tabitha Kiprotich,Numeracy
ASMT-000480,BEN-00244,COHORT-SC-001,2025-11-20,1,82.3,100,Eunice Nyambura,Numeracy
ASMT-000481,BEN-00244,COHORT-SC-001,2026-02-18,2,69.1,100,Kendi Mutinda,Life Skills
ASMT-000482,BEN-00245,COHORT-SC-001,2025-11-24,1,92.4,100,James Wanjiku,Numeracy
ASMT-000483,BEN-00246,COHORT-SC-001,2025-12-16,1,82.0,100,Xavier Kiprotich,Technical Skills
ASMT-000484,BEN-00246,COHORT-SC-001,2026-03-16,2,72.9,100,Brian Wangari,Numeracy
ASMT-000485,BEN-00247,COHORT-SC-001,2025-12-04,1,81.9,100,Boniface Simiyu,Life Skills
ASMT-000486,BEN-00247,COHORT-SC-001,2026-03-16,2,47.1,100,Rose Onyango,Numeracy
ASMT-000487,BEN-00248,COHORT-SC-001,2025-12-06,1,63.1,100,Yvonne Odongo,Life Skills
ASMT-000488,BEN-00248,COHORT-SC-001,2026-03-06,2,74.7,100,Kezia Musyoka,Numeracy
ASMT-000489,BEN-00249,COHORT-SC-001,2025-12-24,1,39.6,100,Nancy Kariuki,Life Skills
ASMT-000490,BEN-00249,COHORT-SC-001,2026-03-01,2,168.9,100,Francis Otieno,Literacy
ASMT-000491,BEN-00250,COHORT-SC-001,2025-11-28,1,100.0,100,Priscilla Waweru,Technical Skills
ASMT-000492,BEN-00250,COHORT-SC-001,2026-02-26,2,59.6,100,Nancy Chebet,Technical Skills
ASMT-000493,BEN-00251,COHORT-SC-001,2025-12-08,1,60.0,100,,Numeracy
ASMT-000494,BEN-00251,COHORT-SC-001,08/03/2026,2,54.8,100,David Musyoka,Numeracy
ASMT-000495,BEN-00252,COHORT-SC-001,2025-11-22,1,77.1,100,Queen Omondi,Literacy
ASMT-000496,BEN-00252,COHORT-SC-001,2026-02-20,2,74.4,100,Leonard Mutua,Literacy
ASMT-000497,BEN-00253,COHORT-SC-001,2025-12-03,1,40.2,100,Mary Kimani,Technical Skills
ASMT-000498,BEN-00254,COHORT-SC-001,2025-11-29,1,52.8,100,Brian Maina,Numeracy
ASMT-000499,BEN-00254,COHORT-SC-001,2026-02-27,2,47.8,100,Francis Achieng,Life Skills
ASMT-000500,BEN-00255,COHORT-SC-001,2025-12-05,1,77.7,100,Raphael Waweru,Life Skills
ASMT-000501,BEN-00255,COHORT-SC-001,2026-03-05,2,77.0,100,Wanjiku Kariuki,Life Skills
ASMT-000502,BEN-00256,COHORT-SC-001,2025-12-13,1,61.1,100,Joseph Kiplagat,Technical Skills
ASMT-000503,BEN-00256,COHORT-SC-001,2026-03-13,2,83.6,100,Patrick Wangari,Life Skills
ASMT-000504,BEN-00257,COHORT-SC-001,2025-11-30,1,73.8,100,Xavier Maina,Numeracy
ASMT-000505,BEN-00257,COHORT-SC-001,2026-02-28,2,79.4,100,Raphael Mwangi,Technical Skills
ASMT-000506,BEN-00258,COHORT-SC-001,2025-11-23,1,53.6,100,Hassan Otieno,Literacy
ASMT-000507,BEN-00258,COHORT-SC-001,2026-02-21,2,39.4,100,Queen Njenga,Technical Skills
